epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.7339760065078735,0.8125346302986145,0.5311688780784607,0.7412970066070557,0.7569686770439148,0.8156960010528564,0.8957980275154114,0.41097962856292725,0.808355987071991,0.8650861978530884
1,0.801044762134552,0.886163055896759,0.42293277382850647,0.8054989576339722,0.8182646632194519,0.8119451403617859,0.8956660032272339,0.41430625319480896,0.7970647215843201,0.876141369342804
2,0.8152264952659607,0.8999710083007812,0.3986195921897888,0.8193541765213013,0.8309083580970764,0.8196688294410706,0.9027296900749207,0.40104997158050537,0.8585760593414307,0.7989190220832825
3,0.823167085647583,0.907326877117157,0.38488680124282837,0.8270582556724548,0.8380733728408813,0.8168279528617859,0.9039613604545593,0.4003967344760895,0.7942996621131897,0.8934611082077026
4,0.8287444114685059,0.9124881625175476,0.3747166097164154,0.8327621221542358,0.8426975011825562,0.82177734375,0.9037990570068359,0.39285507798194885,0.8389644622802734,0.8306514620780945
5,0.8335323929786682,0.9165595173835754,0.3664903938770294,0.8371219038963318,0.8475212454795837,0.8233531713485718,0.9041998982429504,0.3917354345321655,0.8375707268714905,0.836301863193512
6,0.8366073966026306,0.9194047451019287,0.36060506105422974,0.8401888012886047,0.8502019047737122,0.8152521252632141,0.9025106430053711,0.4108904004096985,0.8690568804740906,0.7761126756668091
7,0.8392033576965332,0.9214679002761841,0.35627302527427673,0.843052864074707,0.8520512580871582,0.82373046875,0.9051643013954163,0.3938327729701996,0.8475977778434753,0.8227490186691284
8,0.8417155742645264,0.9235212802886963,0.35186633467674255,0.8451294898986816,0.8548724055290222,0.8212224841117859,0.9036443829536438,0.39945554733276367,0.8534289002418518,0.809155285358429
